timestamp,verification_result,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,watch,headphone,closedbook,earpiece,cell phone,openbook,chits,sheet,H-Distance,F-Distance,split,video,is_cheating
0-01-57.300000,1,1.0,0,0.5,1,408.0,0.0,0.0,0.0,1.1977669355015053,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-16.400000,1,1.0,0,0.4506581670236928,0,12.0,0.0,0.0,0.0,6.9288854447864585,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-10.900000,1,1.0,0,0.46977617561176277,0,54.0,0.0,0.0,0.0,17.855078265768157,4,2,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-04.550000,1,1.0,0,0.46854098923357373,0,32.5,0.0,0.0,0.0,4.418424091418702,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-09.850000,1,1.0,0,0.5315072906367324,0,46.0,0.0,0.0,0.0,1.8330776408653655,0,0,0,0,0,0,1,0,0,0,217.46264046957583,10000.0,Train,Video1,1
0-01-35.050000,1,1.0,0,0.4667035434652913,0,106.5,0.0,0.0,0.0,4.198176447992332,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-54.200000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,1,0,0,0,95.46203433826454,10000.0,Train,Video1,1
0-01-41.950000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-24.600000,1,1.0,0,0.4690650298201946,0,55.0,0.0,0.0,0.0,5.268159119985582,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-01.450000,1,1.0,0,0.4634275570907938,0,122.5,0.0,0.0,0.0,3.380786899014422,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-44.150000,1,1.0,0,0.4257997168527447,0,73.0,0.0,0.0,0.0,5.690138991768222,0,0,0,1,0,0,1,0,0,0,106.4048871058092,10000.0,Train,Video1,1
0-00-51.650000,1,1.0,1,0.7284173085024668,0,142.5,0.0,0.0,0.0,35.97992554380828,1,2,0,0,0,0,1,0,0,0,92.63368717696602,10000.0,Train,Video1,1
0-00-58.300000,1,1.0,0,0.46162507849738094,0,92.5,0.0,0.0,0.0,1.4359839054027448,0,0,0,0,0,0,1,0,0,0,85.70297544426332,10000.0,Train,Video1,1
0-01-01.850000,1,1.0,0,0.4584964319405221,0,65.0,0.0,0.0,0.0,5.994492574632016,0,0,0,0,0,0,1,0,0,0,93.23625904121208,10000.0,Train,Video1,1
0-01-42.200000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-36.150000,1,1.0,0,0.4969418673368094,0,133.0,0.0,0.0,0.0,3.4941384706326533,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-51.050000,1,1.0,0,0.43701422443753785,2,645.0,0.0,0.0,0.0,2.4157504135845596,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-51.150000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,1,0,0,0,93.50935782048768,10000.0,Train,Video1,1
0-02-17.400000,1,1.0,0,0.451816258045771,1,196.0,0.0,0.0,0.0,3.4150550005489735,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-14.300000,1,1.0,0,0.49623583103198016,0,56.5,0.0,0.0,0.0,5.432380762971633,0,0,0,1,0,0,1,0,0,0,117.32433677630571,10000.0,Train,Video1,1
0-01-27.750000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,0,0,1,0,0,0,101.51354589413178,10000.0,Train,Video1,1
0-00-21.500000,1,1.0,0,0.44781916598115157,0,16.0,0.0,0.0,0.0,7.597767243843239,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-10.500000,1,1.0,0,0.4437601569801833,0,78.5,0.0,0.0,0.0,15.141309253522568,4,2,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-24.700000,1,1.0,0,0.48141946977906175,0,63.5,0.0,0.0,0.0,3.788202025813692,0,0,0,1,0,0,0,0,0,0,10000.0,185.32134253776601,Train,Video1,1
0-01-00.950000,1,1.0,0,0.4631382530304729,0,47.5,0.0,0.0,0.0,4.937732941767447,0,0,0,0,0,0,1,0,0,0,101.51354589413178,10000.0,Train,Video1,1
0-01-26.600000,1,1.0,0,0.48019603839902475,0,22.0,0.0,0.0,0.0,10.023819093071308,4,1,0,1,0,0,1,0,0,0,95.4148835350125,10000.0,Train,Video1,1
0-01-05.650000,1,1.0,0,0.5184192575541551,0,25.5,0.0,0.0,0.0,20.216034659720613,1,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-26.250000,1,1.0,0,0.4490408292410459,0,142.5,0.0,0.0,0.0,4.181357651809538,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-32.750000,1,1.0,0,0.43701422443753785,1,198.0,0.0,0.0,0.0,4.040141794893791,0,0,0,1,0,0,0,0,0,0,10000.0,187.3606148580859,Train,Video1,1
0-01-07.150000,1,1.0,0,0.5296864030627175,0,121.0,0.0,0.0,0.0,1.4723808647766703,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-04.850000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-01.900000,1,1.0,0,0.45343136195018535,0,37.0,0.0,0.0,0.0,4.11838782713848,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-00.600000,1,1.0,0,0.4664892207294094,1,191.0,0.0,0.0,0.0,3.324310590608972,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-34.850000,1,1.0,0,0.4643506887646616,0,77.5,0.0,0.0,0.0,1.428640753179417,0,0,1,0,0,0,0,0,0,0,138.97481786280562,10000.0,Train,Video1,1
0-00-37.600000,1,1.0,0,0.45547275384765756,0,110.5,0.0,0.0,0.0,4.208446119921841,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-39.400000,1,1.0,2,0.39107694443752145,0,49.5,0.0,0.0,0.0,5.656749426302115,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-52.800000,1,1.0,1,0.6572310573321177,1,163.0,0.0,0.0,0.0,32.87072015797737,1,2,0,0,0,0,1,0,0,0,92.63368717696602,10000.0,Train,Video1,1
0-00-18.500000,1,1.0,0,0.4601789933084222,0,18.5,0.0,0.0,0.0,8.546272635654342,4,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-05.050000,1,1.0,0,0.4410777523847139,1,176.5,0.0,0.0,0.0,4.359668571623565,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-05.500000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-07.800000,1,1.0,0,0.432113401436758,1,195.5,0.0,0.0,0.0,2.2247659914524758,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-53.600000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-01.950000,1,1.0,0,0.4643318068425182,0,26.0,0.0,0.0,0.0,4.061723815723465,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-12.200000,1,1.0,0,0.45368356769809437,0,10.0,0.0,0.0,0.0,16.203276009173763,4,2,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-38.650000,1,1.0,0,0.4364819714844941,0,77.0,0.0,0.0,0.0,4.604548110334107,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-48.400000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,1,0,0,0,0,0,231.1384866265244,10000.0,Train,Video1,1
0-00-46.450000,1,1.0,0,0.45705566005750947,0,121.0,0.0,0.0,0.0,2.226218267458156,0,0,0,0,0,0,1,0,0,0,97.62171889492625,10000.0,Train,Video1,1
0-01-35.350000,1,1.0,0,0.47944931460396556,0,109.0,0.0,0.0,0.0,3.182469715117984,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-24.950000,1,1.0,0,0.4785366129910017,0,93.5,0.0,0.0,0.0,9.467817467875065,4,0,0,1,0,0,1,0,0,0,96.26006440887103,10000.0,Train,Video1,1
0-01-28.900000,1,1.0,0,0.4984212148776383,0,113.5,0.0,0.0,0.0,2.7317142784391315,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-34.400000,1,1.0,0,0.5205822866365732,0,103.5,0.0,0.0,0.0,4.77395905679158,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-36.900000,1,1.0,0,0.4425880097127162,0,43.0,0.0,0.0,0.0,3.8956307586331387,0,0,0,0,0,0,1,0,0,0,107.01868995647442,10000.0,Train,Video1,1
0-00-31.350000,1,1.0,0,0.4377604838780405,0,126.5,0.0,0.0,0.0,2.6830871368433145,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-22.850000,1,1.0,0,0.46977617561176277,2,957.5,0.0,0.0,0.0,15.866517131704462,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-57.750000,1,1.0,0,0.5234239225902138,1,387.5,0.0,0.0,0.0,2.6513604910245534,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-18.700000,1,1.0,0,0.4776901919268254,0,5.5,0.0,0.0,0.0,8.746691270127485,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-11.650000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,1,0,0,0,0,0,120.7393887677091,10000.0,Train,Video1,1
0-01-13.550000,1,1.0,0,0.4282983661489498,0,34.5,0.0,0.0,0.0,5.06843515842169,0,0,0,1,0,0,1,0,0,0,107.56393447619885,10000.0,Train,Video1,1
0-02-01.150000,1,1.0,0,0.5365613563908367,0,140.5,0.0,0.0,0.0,7.694714312945879,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-10.250000,1,1.0,0,0.4402187880790007,0,26.0,0.0,0.0,0.0,12.49204555601218,4,1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-38.500000,1,1.0,0,0.4655807695834604,0,103.0,0.0,0.0,0.0,4.86095457420563,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-10.500000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,0,0,1,0,0,0,10000.0,102.35721762533407,Train,Video1,1
0-01-34.250000,1,1.0,0,0.5315072906367324,1,411.0,0.0,0.0,0.0,4.69004413353214,0,0,1,0,0,0,0,0,0,0,112.0044641967453,10000.0,Train,Video1,1
0-01-38.800000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-09.200000,1,1.0,0,0.4630073305535021,0,101.5,0.0,0.0,0.0,5.783841277833255,0,0,0,0,0,0,1,0,0,0,316.9479452528443,10000.0,Train,Video1,1
0-02-21.550000,1,1.0,0,0.47754598840072804,2,795.0,0.0,0.0,0.0,13.327971251036326,1,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-55.900000,1,1.0,0,0.46031716445500037,0,87.5,0.0,0.0,0.0,8.591864668571702,0,0,0,0,0,0,1,0,0,0,101.67103815738285,10000.0,Train,Video1,1
0-02-08.750000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-59.050000,1,1.0,0,0.48023308770379397,1,341.5,0.0,0.0,0.0,4.013167958818314,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-32.500000,1,1.0,2,0.40071478266084126,0,24.5,0.0,0.0,0.0,7.15134983618604,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-28.650000,1,1.0,0,0.44933310308688723,0,39.0,0.0,0.0,0.0,4.585909329813754,0,0,0,1,0,0,1,0,0,0,113.07077429645558,10000.0,Train,Video1,1
0-01-36.650000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-29.850000,1,1.0,0,0.47858188672268953,0,31.0,0.0,0.0,0.0,7.71114114909402,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-34.950000,1,1.0,0,0.4826900565804619,0,41.5,0.0,0.0,0.0,2.5776316344692605,0,0,1,0,0,0,0,0,0,0,141.4496376806954,10000.0,Train,Video1,1
0-00-01.400000,1,1.0,0,0.49553467561138137,0,53.0,0.0,0.0,0.0,2.872003500856968,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-19.100000,1,1.0,0,0.43341124104873346,1,231.5,0.0,0.0,0.0,2.3151441041268876,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-45.400000,1,1.0,0,0.4980649250126905,0,79.0,0.0,0.0,0.0,3.432807273391701,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-08.850000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-06.100000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-40.250000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-28.800000,1,1.0,0,0.4432572219035441,0,25.5,0.0,0.0,0.0,3.0817945303016803,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-20.650000,1,1.0,0,0.49623583103198016,0,22.0,0.0,0.0,0.0,7.110962833752857,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-29.050000,1,1.0,0,0.4697905118241534,0,6.5,0.0,0.0,0.0,10.116744462565123,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-11.400000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-45.700000,1,1.0,0,0.5285013075012258,0,76.5,0.0,0.0,0.0,3.876272464721615,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-18.350000,1,1.0,0,0.426132494537061,0,9.5,0.0,0.0,0.0,7.450961124722291,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-25.850000,1,1.0,0,0.4609772228646444,0,25.0,0.0,0.0,0.0,10.480314005415435,4,1,0,1,0,0,1,0,0,0,99.86490875177326,10000.0,Train,Video1,1
0-01-36.500000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-02.750000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-15.700000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-06.750000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-53.300000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-51.300000,1,1.0,1,0.7031964832944253,0,135.5,0.0,0.0,0.0,33.37286160722105,1,2,0,0,0,0,1,0,0,0,94.17536832951598,10000.0,Train,Video1,1
0-01-49.200000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,1,0,0,0,0,0,245.70307283385773,10000.0,Train,Video1,1
0-01-16.650000,1,1.0,0,0.48284168696846813,0,45.0,0.0,0.0,0.0,4.190177902498498,0,0,0,1,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-23.950000,1,1.0,0,0.4808326112068523,3,1056.5,0.0,0.0,0.0,7.888302628506966,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-59.950000,1,1.0,0,0.4937179676991846,0,88.0,0.0,0.0,0.0,4.931540726378207,0,0,0,0,0,0,1,0,0,0,110.11357772772621,10000.0,Train,Video1,1
0-01-13.900000,1,1.0,0,0.4561715527618233,0,19.0,0.0,0.0,0.0,3.850835612210892,0,0,0,1,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-05.850000,1,1.0,0,0.44465187504656417,0,34.5,0.0,0.0,0.0,5.695493128380686,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-44.500000,1,1.0,0,0.43815467837773947,0,27.5,0.0,0.0,0.0,5.048265590444669,0,0,0,0,0,0,1,0,0,0,104.9952379872535,10000.0,Train,Video1,1
0-00-37.850000,1,1.0,0,0.4825730124331106,0,80.5,0.0,0.0,0.0,4.693495053827587,0,0,0,0,0,0,1,0,0,0,92.61209424259879,10000.0,Train,Video1,1
0-01-10.900000,1,1.0,0,0.5166601101078868,1,218.0,0.0,0.0,0.0,2.230651372997436,0,0,0,1,0,0,1,0,0,0,10000.0,146.696966567138,Train,Video1,1
0-00-37.250000,1,1.0,0,0.42882320474477986,0,100.0,0.0,0.0,0.0,3.716189085444908,0,0,0,0,0,0,1,0,0,0,115.55085460523432,10000.0,Train,Video1,1
0-00-26.550000,1,1.0,0,0.5128841521544782,0,114.5,0.0,0.0,0.0,1.5457068464995647,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-18.800000,1,1.0,0,0.4485347611419462,0,62.5,0.0,0.0,0.0,5.586788208572075,0,0,0,1,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-28.500000,1,1.0,0,0.45144933577930424,1,403.0,0.0,0.0,0.0,18.55904165317463,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-15.050000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-25.200000,1,1.0,0,0.4776973164738615,0,40.5,0.0,0.0,0.0,2.200939735164241,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-45.050000,1,1.0,0,0.45041373360313114,0,150.5,0.0,0.0,0.0,4.592737786734858,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-24.150000,1,1.0,0,0.44407154069535076,0,36.0,0.0,0.0,0.0,8.248352711339713,0,0,0,1,0,0,1,0,0,0,80.65358020571685,10000.0,Train,Video1,1
0-02-04.250000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,1,0,0,0,0,0,169.0,10000.0,Train,Video1,1
0-01-23.450000,1,1.0,0,0.481614641307647,0,160.0,0.0,0.0,0.0,9.513474781596926,4,0,0,1,0,0,1,0,0,0,108.60018416190647,10000.0,Train,Video1,1
0-00-53.150000,1,1.0,1,0.6525966234521723,0,76.0,0.0,0.0,0.0,31.111377456526448,1,2,0,0,0,0,1,0,0,0,89.80534505250787,10000.0,Train,Video1,1
0-00-26.650000,1,1.0,0,0.4809577616328935,0,151.5,0.0,0.0,0.0,0.5960695963317802,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-40.300000,1,1.0,2,0.4141182227806745,0,28.0,0.0,0.0,0.0,6.100901859846058,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-52.150000,1,1.0,1,0.6904757466825006,0,106.0,0.0,0.0,0.0,32.84433282551906,1,2,0,0,0,0,1,0,0,0,88.3911760301898,10000.0,Train,Video1,1
0-01-56.250000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-02.400000,1,1.0,0,0.4634275570907938,0,69.0,0.0,0.0,0.0,5.059404405829594,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-47.350000,1,1.0,0,0.4417613170304636,1,499.5,0.0,0.0,0.0,7.41122172687196,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-11.550000,1,1.0,0,0.45175395145262565,0,115.5,0.0,0.0,0.0,3.1329303802157633,0,0,0,1,0,0,1,0,0,0,10000.0,134.6476884316994,Train,Video1,1
0-00-06.150000,1,1.0,0,0.432113401436758,0,23.5,0.0,0.0,0.0,7.164617648750612,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-52.500000,1,1.0,1,0.7009039702739966,0,75.0,0.0,0.0,0.0,33.20858024557654,1,2,0,0,0,0,1,0,0,0,86.97700845625813,10000.0,Train,Video1,1
0-01-02.150000,1,1.0,0,0.4825730124331106,0,33.5,0.0,0.0,0.0,4.249709637667744,0,0,0,0,0,0,1,0,0,0,90.4267659490264,10000.0,Train,Video1,1
0-00-34.350000,1,1.0,0,0.4865042554105199,0,126.0,0.0,0.0,0.0,5.448379261353948,0,0,0,0,0,0,1,0,0,0,94.37160589923221,10000.0,Train,Video1,1
0-01-31.600000,1,1.0,0,0.44538342402818104,0,38.5,0.0,0.0,0.0,4.004935242943998,0,0,0,1,0,0,1,0,0,0,10000.0,144.5856147754679,Train,Video1,1
0-00-30.450000,1,1.0,0,0.5151367329734278,0,88.0,0.0,0.0,0.0,4.384390273519137,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-34.250000,1,1.0,0,0.5355390092764978,0,116.0,0.0,0.0,0.0,5.213668267238418,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-28.850000,1,1.0,0,0.4630073305535021,0,78.5,0.0,0.0,0.0,3.0000259787809758,0,0,0,1,1,0,0,0,0,0,103.23274674249446,10000.0,Train,Video1,1
0-00-46.150000,1,1.0,0,0.472746409417222,0,83.0,0.0,0.0,0.0,1.5605067220645017,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-04.150000,1,1.0,0,0.4482654517444206,0,97.5,0.0,0.0,0.0,5.8921030454511385,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-37.100000,1,1.0,0,0.4550725827824858,0,125.0,0.0,0.0,0.0,4.549149577460983,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-46.300000,1,1.0,0,0.4825730124331106,1,187.0,0.0,0.0,0.0,1.4569302191074702,0,0,0,0,0,0,1,0,0,0,95.4829827770373,10000.0,Train,Video1,1
0-00-13.300000,1,1.0,0,0.46257302031856284,0,130.5,0.0,0.0,0.0,9.399504567683469,4,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-26.650000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-17.650000,1,1.0,0,0.4274822999274579,0,98.0,0.0,0.0,0.0,3.8546814972452808,0,0,0,1,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-21.750000,1,1.0,0,0.49710701525464784,2,840.0,0.0,0.0,0.0,11.891820427982688,1,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-46.600000,1,1.0,0,0.5286548803640718,0,139.0,0.0,0.0,0.0,8.870220825386347,0,0,0,0,0,0,1,0,0,0,98.29038610159185,10000.0,Train,Video1,1
0-02-22.150000,1,1.0,0,0.48286708498473785,2,780.0,0.0,0.0,0.0,10.906689106291129,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-17.200000,1,1.0,0,0.4799503135982258,0,58.0,0.0,0.0,0.0,1.9671589775535196,0,0,0,1,0,0,1,0,0,0,121.16517651536682,10000.0,Train,Video1,1
0-00-47.100000,1,1.0,1,0.6268603748358126,0,65.0,0.0,0.0,0.0,21.944905851107023,1,2,0,0,0,0,1,0,0,0,181.0994202089007,10000.0,Train,Video1,1
0-00-44.700000,1,1.0,0,0.4664892207294094,0,107.5,0.0,0.0,0.0,4.62259797439631,0,0,0,0,0,0,1,0,0,0,87.04596486914255,10000.0,Train,Video1,1
0-02-08.800000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-22.050000,1,1.0,0,0.4762831485407526,0,22.5,0.0,0.0,0.0,9.189349570609954,4,0,0,1,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-15.450000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-08.950000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-07.700000,1,1.0,0,0.5190489039636654,0,52.5,0.0,0.0,0.0,1.5725004004959617,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-21.900000,1,1.0,0,0.48226464261892765,2,853.5,0.0,0.0,0.0,10.65735832327995,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-05.300000,1,1.0,0,0.49600981651295395,0,45.5,0.0,0.0,0.0,4.316745951098561,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-26.050000,1,1.0,0,0.44139277996688675,1,181.0,0.0,0.0,0.0,7.44558248558158,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-09.050000,1,1.0,0,0.492213787754241,0,19.0,0.0,0.0,0.0,21.566138156028543,1,2,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-00.200000,1,1.0,0,0.5353163688365525,0,93.5,0.0,0.0,0.0,4.3545076325498915,0,0,0,0,0,0,1,0,0,0,107.71258050942797,10000.0,Train,Video1,1
0-02-15.650000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
